domain,page,document,size [KB],status_code
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/070101_Aqueous%20waste.pdf,124.589,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060405_Heavy%20metals.pdf,127.50500000000001,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060404_Mercury.pdf,142.654,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060403_Arsenic.pdf,380.939,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060311_Basified%20cyanide%20waste.pdf,279.696,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060205_Base.pdf,211.714,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/chemical-waste/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Chemical_waste_labels/060106_Acid.pdf,211.387,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/AI_Floor_2.jpg,22.446,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/SV_Floor_3.jpg,20.475,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/AI_Floor_3.jpg,21.599,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/SV_Floor_1.jpg,18.204,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/SV_Floor_2.jpg,18.784,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/AI_Floor_1.jpg,24.064,
http://sv-safety.epfl.ch/,http://sv-safety.epfl.ch/page-93493.html/,https://documents.epfl.ch/groups/s/sv/sv-bs-unit/www/Emergency_Chemical_Spill_Kit/AI_Floor_0.jpg,21.503,
