domain,page,document,size [KB],status_code
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/fly_gut%20.jpg,566.764,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/Fly_eye.jpg,569.71,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/Brain_Tissue_of_a_Rat_TEM_image_of_nucleur_accumbens.jpg,488.589,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/amoeba_cholera.jpg,644.839,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/Freeze_Substituted_worm.jpg,614.944,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/hair_SEM.jpg,184.616,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/islet_cells.jpg,598.489,
http://bioem.epfl.ch/,http://bioem.epfl.ch/page-99673-en.html/,https://documents.epfl.ch/users/m/ma/maclachl/www/mammalian_intestinal_cells.jpg,538.179,
http://bioem.epfl.ch,http://bioem.epfl.ch/tequila/help?language=fr,,,404.0
