domain,page,document,size [KB],status_code
http://lne.epfl.ch/,http://lne.epfl.ch/page-120253-en.html/,https://documents.epfl.ch/users/g/gh/ghezzi/public/LNE%20Group/LNE%20Group%20Winter%202018.jpg,167.046,
http://lne.epfl.ch/,http://lne.epfl.ch/page-120253-en.html/,https://documents.epfl.ch/users/g/gh/ghezzi/public/LNE%20Group/LNE%20Group%20Fall%202017.jpg,3243.791,
http://lne.epfl.ch/,http://lne.epfl.ch/page-120253-en.html/,https://documents.epfl.ch/users/g/gh/ghezzi/public/LNE%20Group/LNE%20Group%20Winter%202017.jpg,517.125,
http://lne.epfl.ch/,http://lne.epfl.ch/page-120253-en.html/,https://documents.epfl.ch/users/g/gh/ghezzi/public/LNE%20Group/LNE%20Group%20Fall%202016.jpg,4463.234,
http://lne.epfl.ch/,http://lne.epfl.ch/page-120253-en.html/,https://documents.epfl.ch/users/g/gh/ghezzi/public/LNE%20Group/LNE%20Group%20Spring%202016.jpg,881.389,
http://lne.epfl.ch,http://lne.epfl.ch/tequila/help?language=fr,,,404.0
