domain,page,document,size [KB]
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_2.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_4.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_9.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_10.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_6.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_11.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_14.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_7.jpg,16.845
http://phd.epfl.ch,http://phd.epfl.ch/op/edit/page-103842-en.html,https://documents.epfl.ch/users/d/di/dietler/www/Ap%C3%A9ro_20121107/Ape%CC%81ro_Nov2012_8.jpg,16.845
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-WEAVETM%20%20600T%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-PLY%20TM%20%20BT%20725%20C3%2C4%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20map%20of%20the%20void%27s%20thickness%20along%20an%20open%20rock%20fracture%20plane.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20open%20fractures%20%28in%20red%29%20%20in%20a%20layered%20rock%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%231.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20wood%20vessels%20in%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonization%20of%20a%20Salix%20root%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20gravels%20in%20lacustrine%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%232.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20a%20clay%20infill%20within%20a%20rock%20fracture.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonized%20cracks%20in%20a%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20peat%20soil%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-WEAVETM%20%20600T%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-PLY%20TM%20%20BT%20725%20C3%2C4%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20map%20of%20the%20void%27s%20thickness%20along%20an%20open%20rock%20fracture%20plane.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20open%20fractures%20%28in%20red%29%20%20in%20a%20layered%20rock%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%231.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20wood%20vessels%20in%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonization%20of%20a%20Salix%20root%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20gravels%20in%20lacustrine%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%232.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20a%20clay%20infill%20within%20a%20rock%20fracture.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonized%20cracks%20in%20a%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#breadcrumbs,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20peat%20soil%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-WEAVETM%20%20600T%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-PLY%20TM%20%20BT%20725%20C3%2C4%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20map%20of%20the%20void%27s%20thickness%20along%20an%20open%20rock%20fracture%20plane.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20open%20fractures%20%28in%20red%29%20%20in%20a%20layered%20rock%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%231.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20wood%20vessels%20in%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonization%20of%20a%20Salix%20root%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20gravels%20in%20lacustrine%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20earthworm%20galleries%20in%20a%20soil_%232.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20volume%20of%20a%20clay%20infill%20within%20a%20rock%20fracture.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20skeletonized%20cracks%20in%20a%20rock%20sample.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20wood%20sample%20.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#search,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20slice%20through%20a%20peat%20soil%20sample.JPG,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#navigation,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-WEAVETM%20%20600T%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#navigation,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/Glass%20Fiber%2C%20G-PLY%20TM%20%20BT%20725%20C3%2C4%20%28PA%29%2C%20Chomarat.jpg,6.82
http://pixe.epfl.ch,http://pixe.epfl.ch/#navigation,https://documents.epfl.ch/groups/e/ec/ecos-unit/www/PIXE-website/homepage-tomo-gallery/X-ray%20CT%20map%20of%20the%20void%27s%20thickness%20along%20an%20open%20rock%20fracture%20plane.JPG,6.82
