domain,page,document,size [KB]
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/LCMS.jpg,63.317
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/SPE.jpg,26.85
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/UHPLC-DAD.jpg,26.5
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/ICP.jpg,18.908
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Freezedryer.jpg,19.783
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Surface%20and%20pore%20size%20analyser.jpg,22.915
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/cms/page-10581.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Auto%20analyser.jpg,21.705000000000002
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/LCMS-SPE-online.jpg,63.512
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/TOC.jpg,16.876
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/ICP-MS.jpg,23.577
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Microplate%20reader.jpg,17.226
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/GC-MS.jpg,24.354
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/IC.jpg,21.605
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/GC-MSMS.jpg,21.691
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Laser%20diffraction%20particle%20size%20analyser.jpg,20.597
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/GC-ECD.jpg,23.682000000000002
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/LCMS.jpg,63.317
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/SPE.jpg,26.85
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/UHPLC-DAD.jpg,26.5
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/ICP.jpg,18.908
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Freezedryer.jpg,19.783
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Surface%20and%20pore%20size%20analyser.jpg,22.915
http://gr-cel.epfl.ch,http://gr-cel.epfl.ch/page-10581-fr.html,https://documents.epfl.ch/users/d/dg/dgrandje/www/Equipments/Auto%20analyser.jpg,21.705000000000002
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Alcian%20Blue.png,1101.513
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Marius%20Scarlett%20Blue.png,1165.568
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Sirius%20Red%20Collagen.png,1263.579
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Periodic%20Acid%20Schiff.png,1289.551
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Masson%20Trichrome.png,942.591
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Jones%20Methenamine%20Silver.png,1204.314
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Grocott.png,1004.869
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Giemsa.png,957.898
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Gallyas.png,1036.044
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Alcian%20Blue_Periodic%20Acid%20Schiff.png,850.711
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580-en.html,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Sirius%20Red%20Collagen%20Polarized%20Light-1.png,1105.286
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Alcian%20Blue.png,1101.513
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Marius%20Scarlett%20Blue.png,1165.568
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Sirius%20Red%20Collagen.png,1263.579
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Periodic%20Acid%20Schiff.png,1289.551
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Masson%20Trichrome.png,942.591
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Jones%20Methenamine%20Silver.png,1204.314
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Grocott.png,1004.869
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Giemsa.png,957.898
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Gallyas.png,1036.044
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Alcian%20Blue_Periodic%20Acid%20Schiff.png,850.711
http://hcf.epfl.ch,http://hcf.epfl.ch/page-39580.html;jsessionid=DB62E96161818C57F8DD5D88EC1E4943,https://documents.epfl.ch/users/j/jd/jdessimo/www/Histological%20stains/Sirius%20Red%20Collagen%20Polarized%20Light-1.png,1105.286
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6567_DxO.jpg,1341.3210000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6611_DxO.jpg,1017.1510000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6620_DxO.jpg,1463.3220000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6633_DxO.jpg,1015.846
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6655_DxO.jpg,1124.717
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6666_DxO.jpg,1353.365
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6672_DxO.jpg,1127.7
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6551_DxO.jpg,1262.079
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6617_DxO.jpg,1140.299
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6644_DxO.jpg,1329.057
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6681_DxO.jpg,1424.286
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6694_DxO.jpg,1411.0430000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6662_DxO.jpg,1086.715
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6595_DxO.jpg,1243.209
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6603_DxO.jpg,1217.068
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6619_DxO.jpg,1162.19
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6627_DxO.jpg,1106.92
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6678_DxO.jpg,1387.213
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6699_DxO.jpg,1418.4180000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6553_DxO.jpg,1372.298
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6562_DxO.jpg,1346.82
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6594_DxO.jpg,961.47
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6621_DxO.jpg,1168.884
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6639_DxO.jpg,1034.4370000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6663_DxO.jpg,1139.298
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6554_DxO.jpg,1547.755
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6623_DxO.jpg,1209.122
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6636_DxO.jpg,1106.657
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6654_DxO.jpg,1110.2930000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6687_DxO.jpg,1836.82
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6691_DxO.jpg,2615.649
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6697_DxO.jpg,1501.462
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6557_DxO.jpg,1143.5330000000001
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6579_DxO.jpg,1134.022
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6628_DxO.jpg,1059.0
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6651_DxO.jpg,1213.388
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6668_DxO.jpg,1546.55
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6688_DxO.jpg,2657.6730000000002
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/_IMG_6613_DxO.jpg,1036.747
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6565_DxO.jpg,3140.739
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6589_DxO.jpg,1457.488
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6599_DxO.jpg,1069.455
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6622_DxO.jpg,1181.49
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6682_DxO.jpg,2916.81
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6568_DxO.jpg,1037.51
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6630_DxO.jpg,1113.872
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6650_DxO.jpg,1202.128
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6657_DxO.jpg,2422.88
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6684_DxO.jpg,3080.878
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6597_DxO.jpg,1075.301
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6648_DxO.jpg,1393.513
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6674_DxO.jpg,1435.425
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6689_DxO.jpg,1354.679
http://ic.epfl.ch,http://ic.epfl.ch/page-100530-fr.html,https://documents.epfl.ch/groups/i/ic/ic-inleckuncak/www/low_resolution/IMG_6547_DxO.jpg,978.058
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/IMG_2406_DxO.jpg,532.719
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/IMG_2409_DxO.jpg,478.411
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/IMG_2414_DxO.jpg,480.523
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/2.jpg,405.041
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/5.jpg,452.62
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/7.jpg,605.939
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/IMG_2395_DxO.jpg,573.692
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/IMG_2417_DxO.jpg,444.595
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/6.jpg,559.306
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/8.jpg,428.986
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/9.jpg,414.229
http://ic.epfl.ch,http://ic.epfl.ch/portes-ouvertes/souvenirs,https://documents.epfl.ch/users/a/al/alwalthe/public/Photos%20Portes%20Ouvertes%20IC%202014/10.jpg,625.715
